idx_episode,score,score_mave100,experiment
87,2.0,,doubledq:v01
88,0.0,,doubledq:v01
89,0.0,,doubledq:v01
90,-2.0,,doubledq:v01
91,0.0,,doubledq:v01
92,2.0,,doubledq:v01
93,1.0,,doubledq:v01
94,0.0,,doubledq:v01
95,1.0,,doubledq:v01
96,-2.0,,doubledq:v01
97,0.0,,doubledq:v01
98,4.0,,doubledq:v01
99,-1.0,,doubledq:v01
100,1.0,0.19,doubledq:v01
101,0.0,0.19,doubledq:v01
102,2.0,0.23,doubledq:v01
103,0.0,0.23,doubledq:v01
104,1.0,0.24,doubledq:v01
105,1.0,0.25,doubledq:v01
106,-1.0,0.24,doubledq:v01
107,4.0,0.28,doubledq:v01
108,4.0,0.33,doubledq:v01
109,1.0,0.38,doubledq:v01
110,1.0,0.39,doubledq:v01
111,1.0,0.4,doubledq:v01
112,-1.0,0.38,doubledq:v01
113,0.0,0.38,doubledq:v01
114,2.0,0.39,doubledq:v01
115,3.0,0.42,doubledq:v01
116,2.0,0.45,doubledq:v01
117,3.0,0.47,doubledq:v01
118,2.0,0.49,doubledq:v01
119,-1.0,0.49,doubledq:v01
120,-1.0,0.48,doubledq:v01
121,1.0,0.48,doubledq:v01
122,2.0,0.5,doubledq:v01
123,2.0,0.54,doubledq:v01
124,1.0,0.55,doubledq:v01
125,2.0,0.56,doubledq:v01
126,4.0,0.6,doubledq:v01
127,4.0,0.64,doubledq:v01
128,4.0,0.68,doubledq:v01
129,3.0,0.71,doubledq:v01
130,1.0,0.71,doubledq:v01
131,4.0,0.75,doubledq:v01
132,5.0,0.8,doubledq:v01
133,3.0,0.83,doubledq:v01
134,2.0,0.86,doubledq:v01
135,0.0,0.86,doubledq:v01
136,5.0,0.91,doubledq:v01
137,-1.0,0.9,doubledq:v01
138,4.0,0.94,doubledq:v01
139,6.0,1.0,doubledq:v01
140,3.0,1.01,doubledq:v01
141,2.0,1.01,doubledq:v01
142,0.0,1.01,doubledq:v01
143,2.0,1.0,doubledq:v01
144,3.0,1.02,doubledq:v01
145,4.0,1.06,doubledq:v01
146,5.0,1.09,doubledq:v01
147,7.0,1.17,doubledq:v01
148,8.0,1.25,doubledq:v01
149,1.0,1.25,doubledq:v01
150,7.0,1.31,doubledq:v01
151,6.0,1.39,doubledq:v01
152,2.0,1.43,doubledq:v01
153,1.0,1.42,doubledq:v01
154,0.0,1.42,doubledq:v01
155,5.0,1.46,doubledq:v01
156,4.0,1.5,doubledq:v01
157,0.0,1.5,doubledq:v01
158,5.0,1.55,doubledq:v01
159,5.0,1.6,doubledq:v01
160,3.0,1.63,doubledq:v01
161,1.0,1.65,doubledq:v01
162,1.0,1.68,doubledq:v01
163,3.0,1.72,doubledq:v01
164,2.0,1.72,doubledq:v01
165,3.0,1.74,doubledq:v01
166,2.0,1.77,doubledq:v01
167,3.0,1.78,doubledq:v01
168,7.0,1.84,doubledq:v01
169,6.0,1.88,doubledq:v01
170,2.0,1.89,doubledq:v01
171,3.0,1.89,doubledq:v01
172,4.0,1.93,doubledq:v01
173,4.0,1.96,doubledq:v01
174,7.0,2.0,doubledq:v01
175,2.0,2.01,doubledq:v01
176,6.0,2.07,doubledq:v01
177,4.0,2.12,doubledq:v01
178,7.0,2.19,doubledq:v01
179,2.0,2.23,doubledq:v01
180,6.0,2.3,doubledq:v01
181,4.0,2.33,doubledq:v01
182,7.0,2.4,doubledq:v01
183,7.0,2.46,doubledq:v01
184,4.0,2.5,doubledq:v01
185,0.0,2.51,doubledq:v01
186,3.0,2.54,doubledq:v01
187,-1.0,2.51,doubledq:v01
188,2.0,2.53,doubledq:v01
189,2.0,2.55,doubledq:v01
190,3.0,2.6,doubledq:v01
191,1.0,2.61,doubledq:v01
192,6.0,2.65,doubledq:v01
193,3.0,2.67,doubledq:v01
194,1.0,2.68,doubledq:v01
195,4.0,2.71,doubledq:v01
196,7.0,2.8,doubledq:v01
197,-1.0,2.79,doubledq:v01
198,5.0,2.8,doubledq:v01
199,5.0,2.86,doubledq:v01
200,7.0,2.92,doubledq:v01
201,1.0,2.93,doubledq:v01
202,9.0,3.0,doubledq:v01
203,1.0,3.01,doubledq:v01
204,6.0,3.06,doubledq:v01
205,10.0,3.15,doubledq:v01
206,2.0,3.18,doubledq:v01
207,8.0,3.22,doubledq:v01
208,2.0,3.2,doubledq:v01
209,8.0,3.27,doubledq:v01
210,5.0,3.31,doubledq:v01
211,8.0,3.38,doubledq:v01
212,2.0,3.41,doubledq:v01
213,0.0,3.41,doubledq:v01
214,4.0,3.43,doubledq:v01
215,0.0,3.4,doubledq:v01
216,8.0,3.46,doubledq:v01
217,4.0,3.47,doubledq:v01
218,6.0,3.51,doubledq:v01
219,5.0,3.57,doubledq:v01
220,2.0,3.6,doubledq:v01
221,9.0,3.68,doubledq:v01
222,1.0,3.67,doubledq:v01
223,5.0,3.7,doubledq:v01
224,3.0,3.72,doubledq:v01
225,-1.0,3.69,doubledq:v01
226,2.0,3.67,doubledq:v01
227,8.0,3.71,doubledq:v01
228,4.0,3.71,doubledq:v01
229,8.0,3.76,doubledq:v01
230,1.0,3.76,doubledq:v01
231,7.0,3.79,doubledq:v01
232,5.0,3.79,doubledq:v01
233,9.0,3.85,doubledq:v01
234,9.0,3.92,doubledq:v01
235,9.0,4.01,doubledq:v01
236,4.0,4.0,doubledq:v01
237,5.0,4.06,doubledq:v01
238,6.0,4.08,doubledq:v01
239,12.0,4.14,doubledq:v01
240,7.0,4.18,doubledq:v01
241,9.0,4.25,doubledq:v01
242,5.0,4.3,doubledq:v01
243,4.0,4.32,doubledq:v01
244,3.0,4.32,doubledq:v01
245,7.0,4.35,doubledq:v01
246,6.0,4.36,doubledq:v01
247,6.0,4.35,doubledq:v01
248,2.0,4.29,doubledq:v01
249,-1.0,4.27,doubledq:v01
250,5.0,4.25,doubledq:v01
251,9.0,4.28,doubledq:v01
252,2.0,4.28,doubledq:v01
253,5.0,4.32,doubledq:v01
254,5.0,4.37,doubledq:v01
255,7.0,4.39,doubledq:v01
256,8.0,4.43,doubledq:v01
257,4.0,4.47,doubledq:v01
258,12.0,4.54,doubledq:v01
259,8.0,4.57,doubledq:v01
260,7.0,4.61,doubledq:v01
261,11.0,4.71,doubledq:v01
262,9.0,4.79,doubledq:v01
263,7.0,4.83,doubledq:v01
264,2.0,4.83,doubledq:v01
265,11.0,4.91,doubledq:v01
266,7.0,4.96,doubledq:v01
267,5.0,4.98,doubledq:v01
268,8.0,4.99,doubledq:v01
269,9.0,5.02,doubledq:v01
270,13.0,5.13,doubledq:v01
271,13.0,5.23,doubledq:v01
272,11.0,5.3,doubledq:v01
273,11.0,5.37,doubledq:v01
274,11.0,5.41,doubledq:v01
275,8.0,5.47,doubledq:v01
276,0.0,5.41,doubledq:v01
277,8.0,5.45,doubledq:v01
278,4.0,5.42,doubledq:v01
279,5.0,5.45,doubledq:v01
280,8.0,5.47,doubledq:v01
281,11.0,5.54,doubledq:v01
282,7.0,5.54,doubledq:v01
283,6.0,5.53,doubledq:v01
284,7.0,5.56,doubledq:v01
285,8.0,5.64,doubledq:v01
286,6.0,5.67,doubledq:v01
287,11.0,5.79,doubledq:v01
288,6.0,5.83,doubledq:v01
289,8.0,5.89,doubledq:v01
290,4.0,5.9,doubledq:v01
291,8.0,5.97,doubledq:v01
292,12.0,6.03,doubledq:v01
293,6.0,6.06,doubledq:v01
294,6.0,6.11,doubledq:v01
295,7.0,6.14,doubledq:v01
296,7.0,6.14,doubledq:v01
297,9.0,6.24,doubledq:v01
298,12.0,6.31,doubledq:v01
299,10.0,6.36,doubledq:v01
300,7.0,6.36,doubledq:v01
301,9.0,6.44,doubledq:v01
302,2.0,6.37,doubledq:v01
303,10.0,6.46,doubledq:v01
304,12.0,6.52,doubledq:v01
305,1.0,6.43,doubledq:v01
306,6.0,6.47,doubledq:v01
307,6.0,6.45,doubledq:v01
308,7.0,6.5,doubledq:v01
309,7.0,6.49,doubledq:v01
310,8.0,6.52,doubledq:v01
311,7.0,6.51,doubledq:v01
312,11.0,6.6,doubledq:v01
313,10.0,6.7,doubledq:v01
314,8.0,6.74,doubledq:v01
315,11.0,6.85,doubledq:v01
316,12.0,6.89,doubledq:v01
317,10.0,6.95,doubledq:v01
318,15.0,7.04,doubledq:v01
319,3.0,7.02,doubledq:v01
320,5.0,7.05,doubledq:v01
321,13.0,7.09,doubledq:v01
322,9.0,7.17,doubledq:v01
323,7.0,7.19,doubledq:v01
324,2.0,7.18,doubledq:v01
325,12.0,7.31,doubledq:v01
326,10.0,7.39,doubledq:v01
327,9.0,7.4,doubledq:v01
328,4.0,7.4,doubledq:v01
329,6.0,7.38,doubledq:v01
330,10.0,7.47,doubledq:v01
331,11.0,7.51,doubledq:v01
332,8.0,7.54,doubledq:v01
333,14.0,7.59,doubledq:v01
334,1.0,7.51,doubledq:v01
335,10.0,7.52,doubledq:v01
336,5.0,7.53,doubledq:v01
337,7.0,7.55,doubledq:v01
338,11.0,7.6,doubledq:v01
339,9.0,7.57,doubledq:v01
340,9.0,7.59,doubledq:v01
341,3.0,7.53,doubledq:v01
342,7.0,7.55,doubledq:v01
343,13.0,7.64,doubledq:v01
344,2.0,7.63,doubledq:v01
345,8.0,7.64,doubledq:v01
346,9.0,7.67,doubledq:v01
347,13.0,7.74,doubledq:v01
348,10.0,7.82,doubledq:v01
349,8.0,7.91,doubledq:v01
350,14.0,8.0,doubledq:v01
351,6.0,7.97,doubledq:v01
352,9.0,8.04,doubledq:v01
353,14.0,8.13,doubledq:v01
354,17.0,8.25,doubledq:v01
355,13.0,8.31,doubledq:v01
356,12.0,8.35,doubledq:v01
357,12.0,8.43,doubledq:v01
358,10.0,8.41,doubledq:v01
359,10.0,8.43,doubledq:v01
360,3.0,8.39,doubledq:v01
361,10.0,8.38,doubledq:v01
362,15.0,8.44,doubledq:v01
363,5.0,8.42,doubledq:v01
364,7.0,8.47,doubledq:v01
365,11.0,8.47,doubledq:v01
366,14.0,8.54,doubledq:v01
367,5.0,8.54,doubledq:v01
368,12.0,8.58,doubledq:v01
369,7.0,8.56,doubledq:v01
370,12.0,8.55,doubledq:v01
371,6.0,8.48,doubledq:v01
372,18.0,8.55,doubledq:v01
373,10.0,8.54,doubledq:v01
374,12.0,8.55,doubledq:v01
375,8.0,8.55,doubledq:v01
376,6.0,8.61,doubledq:v01
377,10.0,8.63,doubledq:v01
378,12.0,8.71,doubledq:v01
379,4.0,8.7,doubledq:v01
380,10.0,8.72,doubledq:v01
381,11.0,8.72,doubledq:v01
382,10.0,8.75,doubledq:v01
383,15.0,8.84,doubledq:v01
384,7.0,8.84,doubledq:v01
385,5.0,8.81,doubledq:v01
386,15.0,8.9,doubledq:v01
387,4.0,8.83,doubledq:v01
388,16.0,8.93,doubledq:v01
389,4.0,8.89,doubledq:v01
390,11.0,8.96,doubledq:v01
391,7.0,8.95,doubledq:v01
392,11.0,8.94,doubledq:v01
393,9.0,8.97,doubledq:v01
394,10.0,9.01,doubledq:v01
395,11.0,9.05,doubledq:v01
396,7.0,9.05,doubledq:v01
397,5.0,9.01,doubledq:v01
398,8.0,8.97,doubledq:v01
399,8.0,8.95,doubledq:v01
400,12.0,9.0,doubledq:v01
401,15.0,9.06,doubledq:v01
402,2.0,9.06,doubledq:v01
403,16.0,9.12,doubledq:v01
404,7.0,9.07,doubledq:v01
405,0.0,9.06,doubledq:v01
406,7.0,9.07,doubledq:v01
407,6.0,9.07,doubledq:v01
408,15.0,9.15,doubledq:v01
409,7.0,9.15,doubledq:v01
410,12.0,9.19,doubledq:v01
411,14.0,9.26,doubledq:v01
412,15.0,9.3,doubledq:v01
413,8.0,9.28,doubledq:v01
414,1.0,9.21,doubledq:v01
415,2.0,9.12,doubledq:v01
416,16.0,9.16,doubledq:v01
417,10.0,9.16,doubledq:v01
418,12.0,9.13,doubledq:v01
419,15.0,9.25,doubledq:v01
420,15.0,9.35,doubledq:v01
421,6.0,9.28,doubledq:v01
422,7.0,9.26,doubledq:v01
423,8.0,9.27,doubledq:v01
424,10.0,9.35,doubledq:v01
425,14.0,9.37,doubledq:v01
426,11.0,9.38,doubledq:v01
427,6.0,9.35,doubledq:v01
428,9.0,9.4,doubledq:v01
429,10.0,9.44,doubledq:v01
430,6.0,9.4,doubledq:v01
431,13.0,9.42,doubledq:v01
432,15.0,9.49,doubledq:v01
433,12.0,9.47,doubledq:v01
434,7.0,9.53,doubledq:v01
435,8.0,9.51,doubledq:v01
436,6.0,9.52,doubledq:v01
437,11.0,9.56,doubledq:v01
438,5.0,9.5,doubledq:v01
439,2.0,9.43,doubledq:v01
440,13.0,9.47,doubledq:v01
441,21.0,9.65,doubledq:v01
442,5.0,9.63,doubledq:v01
443,19.0,9.69,doubledq:v01
444,14.0,9.81,doubledq:v01
445,18.0,9.91,doubledq:v01
446,15.0,9.97,doubledq:v01
447,13.0,9.97,doubledq:v01
448,17.0,10.04,doubledq:v01
449,15.0,10.11,doubledq:v01
450,13.0,10.1,doubledq:v01
451,9.0,10.13,doubledq:v01
452,11.0,10.15,doubledq:v01
453,12.0,10.13,doubledq:v01
454,10.0,10.06,doubledq:v01
455,8.0,10.01,doubledq:v01
456,4.0,9.93,doubledq:v01
457,16.0,9.97,doubledq:v01
458,9.0,9.96,doubledq:v01
459,11.0,9.97,doubledq:v01
460,13.0,10.07,doubledq:v01
461,5.0,10.02,doubledq:v01
462,10.0,9.97,doubledq:v01
463,5.0,9.97,doubledq:v01
464,5.0,9.95,doubledq:v01
465,15.0,9.99,doubledq:v01
466,14.0,9.99,doubledq:v01
467,12.0,10.06,doubledq:v01
468,12.0,10.06,doubledq:v01
469,13.0,10.12,doubledq:v01
470,12.0,10.12,doubledq:v01
471,10.0,10.16,doubledq:v01
472,6.0,10.04,doubledq:v01
473,12.0,10.06,doubledq:v01
474,13.0,10.07,doubledq:v01
475,11.0,10.1,doubledq:v01
476,10.0,10.14,doubledq:v01
477,7.0,10.11,doubledq:v01
478,14.0,10.13,doubledq:v01
479,18.0,10.27,doubledq:v01
480,12.0,10.29,doubledq:v01
481,13.0,10.31,doubledq:v01
482,11.0,10.32,doubledq:v01
483,12.0,10.29,doubledq:v01
484,18.0,10.4,doubledq:v01
485,15.0,10.5,doubledq:v01
486,14.0,10.49,doubledq:v01
487,12.0,10.57,doubledq:v01
488,13.0,10.54,doubledq:v01
489,17.0,10.67,doubledq:v01
490,10.0,10.66,doubledq:v01
491,18.0,10.77,doubledq:v01
492,13.0,10.79,doubledq:v01
493,11.0,10.81,doubledq:v01
494,19.0,10.9,doubledq:v01
495,10.0,10.89,doubledq:v01
496,9.0,10.91,doubledq:v01
497,14.0,11.0,doubledq:v01
498,4.0,10.96,doubledq:v01
499,6.0,10.94,doubledq:v01
500,4.0,10.86,doubledq:v01
501,10.0,10.81,doubledq:v01
502,10.0,10.89,doubledq:v01
503,4.0,10.77,doubledq:v01
504,9.0,10.79,doubledq:v01
505,6.0,10.85,doubledq:v01
506,9.0,10.87,doubledq:v01
507,15.0,10.96,doubledq:v01
508,11.0,10.92,doubledq:v01
509,13.0,10.98,doubledq:v01
510,8.0,10.94,doubledq:v01
511,13.0,10.93,doubledq:v01
512,16.0,10.94,doubledq:v01
513,7.0,10.93,doubledq:v01
514,12.0,11.04,doubledq:v01
515,10.0,11.12,doubledq:v01
516,11.0,11.07,doubledq:v01
517,11.0,11.08,doubledq:v01
518,11.0,11.07,doubledq:v01
519,12.0,11.04,doubledq:v01
520,13.0,11.02,doubledq:v01
521,11.0,11.07,doubledq:v01
522,12.0,11.12,doubledq:v01
523,13.0,11.17,doubledq:v01
524,10.0,11.17,doubledq:v01
525,13.0,11.16,doubledq:v01
526,14.0,11.19,doubledq:v01
527,13.0,11.26,doubledq:v01
528,11.0,11.28,doubledq:v01
529,10.0,11.28,doubledq:v01
530,14.0,11.36,doubledq:v01
531,15.0,11.38,doubledq:v01
532,17.0,11.4,doubledq:v01
533,21.0,11.49,doubledq:v01
534,15.0,11.57,doubledq:v01
535,17.0,11.66,doubledq:v01
536,15.0,11.75,doubledq:v01
537,21.0,11.85,doubledq:v01
538,9.0,11.89,doubledq:v01
539,13.0,12.0,doubledq:v01
540,11.0,11.98,doubledq:v01
541,17.0,11.94,doubledq:v01
542,7.0,11.96,doubledq:v01
543,13.0,11.9,doubledq:v01
544,14.0,11.9,doubledq:v01
545,9.0,11.81,doubledq:v01
546,13.0,11.79,doubledq:v01
547,10.0,11.76,doubledq:v01
548,17.0,11.76,doubledq:v01
549,10.0,11.71,doubledq:v01
550,14.0,11.72,doubledq:v01
551,13.0,11.76,doubledq:v01
552,15.0,11.8,doubledq:v01
553,11.0,11.79,doubledq:v01
554,13.0,11.82,doubledq:v01
555,10.0,11.84,doubledq:v01
556,14.0,11.94,doubledq:v01
557,13.0,11.91,doubledq:v01
558,11.0,11.93,doubledq:v01
559,12.0,11.94,doubledq:v01
560,17.0,11.98,doubledq:v01
561,12.0,12.05,doubledq:v01
562,10.0,12.05,doubledq:v01
563,13.0,12.13,doubledq:v01
564,15.0,12.23,doubledq:v01
565,17.0,12.25,doubledq:v01
566,18.0,12.29,doubledq:v01
567,10.0,12.27,doubledq:v01
568,4.0,12.19,doubledq:v01
569,12.0,12.18,doubledq:v01
570,10.0,12.16,doubledq:v01
571,18.0,12.24,doubledq:v01
572,14.0,12.32,doubledq:v01
573,11.0,12.31,doubledq:v01
574,17.0,12.35,doubledq:v01
575,12.0,12.36,doubledq:v01
576,19.0,12.45,doubledq:v01
577,6.0,12.44,doubledq:v01
578,7.0,12.37,doubledq:v01
579,16.0,12.35,doubledq:v01
580,13.0,12.36,doubledq:v01
581,10.0,12.33,doubledq:v01
582,10.0,12.32,doubledq:v01
583,14.0,12.34,doubledq:v01
584,10.0,12.26,doubledq:v01
585,18.0,12.29,doubledq:v01
586,18.0,12.33,doubledq:v01
587,13.0,12.34,doubledq:v01
588,17.0,12.38,doubledq:v01
589,16.0,12.37,doubledq:v01
590,8.0,12.35,doubledq:v01
591,19.0,12.36,doubledq:v01
592,14.0,12.37,doubledq:v01
593,16.0,12.42,doubledq:v01
594,20.0,12.43,doubledq:v01
595,18.0,12.51,doubledq:v01
596,16.0,12.58,doubledq:v01
597,10.0,12.54,doubledq:v01
598,14.0,12.64,doubledq:v01
599,10.0,12.68,doubledq:v01
600,18.0,12.82,doubledq:v01
601,14.0,12.86,doubledq:v01
602,14.0,12.9,doubledq:v01
603,15.0,13.01,doubledq:v01
